,Tweet Id,Datetime,Text,Username,,Text PT 2 final
3673,936021428729794560,2017-11-29 23:57:53+00:00,@FerIglesias El empresario no invierte por que espera q la devaluación lo salve o aprovecha el dólar barato para salir de vacaciones ...alguien del Gobierno gobierno tendría q controlar quienes compran bienes para producir y quien es salen de vacaciones así cuando pidan ayuda sabemos ..,Dary158,@Feriglesias The businessman does not invest because he expects the devaluation to save him or take advantage of the cheap dollar to go on vacation ... someone from the government government would have to control those who buy goods to produce and who is going on vacation as well when they ask for help. .,@Feriglesias the businessman does not invest because he expeps the devaluation to save him or take advantage of the cheap dollar to go on vacation ... Someone from the Government Government Would Have to Control Those Who Goods To Produce And Who Is Going On Vacation As Well When Ask for HELP. .
3674,936384137874804741,2017-11-30 23:59:10+00:00,"@PadreJosePalmar La gente de dólar Today quiere poner el dólar paralelo en 2 millones de Bolivar x dólar, y no lo han hecho todavía porque la secretaria que aprieta la tecla ENTER no ha querido prestarse para esa desgracia, y 47 millones de Venezolanos nos guiamos por ellos pero solo para VENDER.",lechirinosp,"@PadrejosePalmar The Thousand Dollar people want to put the dollar parallel at 2 million Bolivar X dollar, and they have not done it yet because the secretary who squeezes the ENTER key has not wanted to lend for that misfortune, and 47 million Venezuelans guided us by They but only to sell.","@Padrejosepalm the thousand dollar people want to put the dollar parallel at 2 million bolivar x dollar, and they have no dane it yet because the secretary who squeezes the enter key has not wanted lend for that misfortune, and 47 million venezuelans guided us by They But Only to Sell."
3675,936384115624103936,2017-11-30 23:59:04+00:00,"17- El riesgo sigue siendo el mismo que advertimos al comienzo
Que la indexación te complique tu crédito
Que no logren controlar el dolar y que la deuda se convierta en un salvavidas de plommo",cbuteler,"17- The risk is still the same as we warn at the beginning
That indexing complicates your credit
That they do not manage to control the dollar and that the debt becomes a plumb summer lifeguard","17- THE SISK IS STILL THE SAME THE WARN AT THE BEGINNING
That Indexing Complicates Your Credit
That's not Manage to Control The Dollar and That The DeTt Becomes A Plumb Summer LifeGuard"
3676,936384104584630272,2017-11-30 23:59:02+00:00,#Periodistech: ¿Por qué sube el dólar paralelo? https://t.co/mj2xTBeCIn,Periodistech,#Periodistech: Why goes up the parallel dollar? https://t.co/mj2xtbecin.,#Periodistech: Why Goes Up The Parallel Dollar? https://t.co/mj2xtbecin.
3677,936384064868769793,2017-11-30 23:58:52+00:00,"Ülke Geçekleri: 2) İşsizlik oranı %12, genç işsiz oranı % 20,  Ekim Ayı dahil  2017 yılı  Dış ticaret Açığı 61 Milyar Dolar. Mazot fiyatı 7 kat arttı. Fuhuş % 800, Uyuşturucu kullanımı % 700, Cinsel taciz % 450 oranında artış gösterdi. İcradaki dosya sayısı 25 milyona çıktı.",Fehmice,"Ülke geçekleri: 2) İşsizlik Oranı% 12, Genç Işsiz Oranı% 20, Ekim Ayı Dahil 2017 Yılı Dış Ticaret Açığı 61 Milyar Dolar. Mazot Fiyatı 7 Kat Arttı. Fuhuş% 800, Uyuşturucu Kullanımı% 700, Cinsel Taciz% 450 Oranínda Artış Gösterdi. İcradaki Dura Sayısı 25 Milyona Çıktı.","Ülke Geçekleri: 2) İşsizlik Oranı% 12, Genç Işsiz Oranı% 20, Ekim Ayı Dahil 2017 Yılı Dış Ticaret Açığı 61 Milyar Dolar. Mazot Fiyatı 7 Kat Arttı. Fuhuş% 800, Uyuşturucu Kullanımı% 700, Cinsel Taciz% 450 Oranínda Artış Gösterdi. İcradaki Dura Sayısı 25 milyona Çıktı."
3678,936383986045214720,2017-11-30 23:58:34+00:00,¡NO HAY QUIEN LO DETENGA! Dólar paralelo pega nuevo brinco https://t.co/MYUx680gsM vía @Sin_Edicion https://t.co/bRo2eIYCed,Sin_Edicion,No one stops him! Parallel Dollar Paste NEW JUNCO https://t.co/myux680gsm via @sin_edicion https://t.co/bro2eiyced,No ONE Stops HIM! Parallel Dollar Paste New Junco https://t.co/myux680gsm via @sin_edicion https://t.co/bro2eiyced
3679,936383944416792576,2017-11-30 23:58:24+00:00,"Dolar rengi seccadem ne zaman olacak? Ey Allah'ım, ebabil kuşlarını ne vakit bu ebrehelere havale  edeceksin?",SALPOZTURK1071,"Dolar Renngi Seccadem Ne Zaman Olacaak? Hey Allah'ım, Ebabil Kuşlarını Ne Vakit Bu Ebrechele Havale Edececksin?","Dolar Renngi Seccademe ne Zaman Olacaak? Hey Allah'ım, Ebabil Kuşlarını ne Vakit Bu Ebrechele Havale Edececksin?"
3680,936383886430437376,2017-11-30 23:58:10+00:00,#Periodistech: ¿Por qué sube el dólar paralelo? https://t.co/bec2R13QCm,Humoristech,#Periodistech: Why goes up the parallel dollar? https://t.co/bec2r13qcm.,#Periodistech: Why Goes Up The Parallel Dollar? https://t.co/bec2r13qcm.
3681,936383881531482112,2017-11-30 23:58:09+00:00,El dólar cierra el mes en 19.00 pesos https://t.co/onDEjjLcfO https://t.co/LSZfabbQBN,SIPSE,The dollar closes the month in 19.00 pesos https://t.co/ondejjlcfo https://t.co/lszfabbqbn,The Dollar Closes The Month in 19.00 pesos https://t.co/ondejjlcfo https://t.co/lszfabbqbn
3682,936383879711137792,2017-11-30 23:58:08+00:00,El dólar cierra el mes en 19.00 pesos https://t.co/lknjOQWMMz https://t.co/M8R5AjIWg7,NovedadesYuc,The dollar closes the month in 19.00 pesos https://t.co/lknjoqwmmz https://t.co/m8r5ajiwg7,The Dollar Closes The month in 19.00 pesos https://t.co/lknjoqwmmz https://t.co/m8r5AjiWG7
3683,936383878691831808,2017-11-30 23:58:08+00:00,El dólar cierra el mes en 19.00 pesos https://t.co/UPMgi7jdD8 https://t.co/dC2X7nOdiL,novedadesqroo,The dollar closes the month in 19.00 pesos https://t.co/upmgi7jdd8 https://t.co/dc2x7nodil,The Dollar Closes The Month in 19.00 pesos https://t.co/upmgi7jdd8 https://t.co/dc2x7nodil
3684,936383819346833408,2017-11-30 23:57:54+00:00,"@NicolasMaduro Pte hasta cuándo esté gobierno q ustedes representa y la directiva del BCV, van a tener represado el dólar eso es un bien común obtenidos d la venta d las riquezas naturales d nuestro país por lo tanto todo ciudadano tiene pleno derecho d aquirirlo libremente",ped23375865,"@NicolasMaduro Pte until when is Government that you represent and the BCV Directive, are going to bear the dollar that is a common good obtained from the sale of the natural riches of our country therefore every citizen has full right at aquirirlo free","@NicolasMaduro Pte Until When Is Government That You Represent and The BCV Directive, Are Going To Bear The Dollar That Is A Common Good Obtained From The Sale Of The Natural Riches Of Our Country Therefore Every Citizen Has Full Right At Aquirirlo Free"
3685,936746673170247681,2017-12-01 23:59:45+00:00,Dólar paralelo subió 149.51% en un mes https://t.co/VWlxtcPvwU  https://t.co/bMLGvvP5Uu,ElNacionalWeb,Parallel dollar rose 149.51% in a month https://t.co/vwlxtcpvwu https://t.co/bmlgvvp5uUUUU,Parallel Dollar Rose 149.51% in a month https://t.co/vwlxtcpvwu https://t.co/bmlgvvp5uuuuu
3686,936746574780207104,2017-12-01 23:59:21+00:00,"@infomoney A disparada do dólar vem de fora, com possível mudança nas taxas de juro do FED, USA!",LGCamelier,"@Infomoney to firing the vem from Fora, com Possível Mudança NAS TAXAS DE JURO DO FED, USA!","@Infomoney to Firing the coming from outside, with possible change in the interest rates of the Fed, USA!"
3687,936746570980225026,2017-12-01 23:59:21+00:00,Sera por esto que no eliminan el dolar official de 10Bs? Sera que MADURO see sabe las tablas de multiplicar? Sera que los CastroMaduristas utilizan esto comp premio para mantener lealtad militar? https://t.co/Q6pVkuHQ9z,ManuelNT,Will it be why they do not eliminate the dollar official of 10bs? Will it be that Maduro see knows the multiplication tables? It will be that the castromadurists use this comp award to maintain military loyalty? https://t.co/q6pvkuhq9z.,Will It Be Why Do not Eliminate The Dollar Official Of 10Bs? Will It Be That Mature See Knows The Multiplication Tables? It Will Be That The Castromadurists Use this Comp Award to Maintain Military Loyalty? https://t.co/q6pvkuhq9z.
3688,936746542664384512,2017-12-01 23:59:14+00:00,¡NO LO CREERÁS! ¿Cómo quedaría el dólar si se desmontara el control de cambio? https://t.co/P1K8F7qyJn,DolarToday,YOU WILL NOT BELIEVE! How would the dollar be left if the change control will be dismantled? https://t.co/p1k8f7qyjn.,You Will Not Believe! How Would The Dollar Be Left IF The Change Control Will Be Dismantled? https://t.co/p1k8f7qyjn.
3689,936746484942430208,2017-12-01 23:59:00+00:00,"Dólar Today no puede ser la referencia para venderle a nuestro pueblo.
#Tinaco #ConRivasYoVoy   @MargaudPSUV   @NicolasMaduro https://t.co/OndrPLknOK",RivasFFM,"Today's dollar can not be the reference to sell to our people.
#Tinaco #Conrivasyovy @margaudpsuv @NicolasMadour https://t.co/ondPlknok","Today's Dollar Can not Be The Reference to Sell To Our People.
#Tinaco #conrivasyovy @margaudpsuv @nicolasmadour https://t.co/ondplknok"
3690,936746410678083584,2017-12-01 23:58:42+00:00,"@wyjoy_ Que eu saiba não mas vou perguntar pro meu dentista, que sempre viaja, como ele faz, sou pobre amiga, não tenho acesso mas acho que vale pegar um pouco de real e comprar dólar, será?",andreiiacordero,"@wyjoy_ that Eu Saiba Não Mas Vou Pergurant Pro Meu Dentist, who semples travel, like Ele Faz, Sou poor friend, Não Tenho Acesso plus Acho that is worth hitting a real poucus and buying dollar, will it be?","@wyjoy_ that I know not but I'm going to ask for my dentist, what semples travel, like it does, I'm poor friend, I do not have access plus I think that is worth hitting the real poucus and buying dollar, will it be?"
3691,936746347205677056,2017-12-01 23:58:27+00:00,"@GegeRpz Todos estaban esperando el dolar a 100 para protestar...... me pregunto yo, ahora donde estan los que van a protestar????",GSMUnlockMerida,"@Gegerpz Everyone was waiting for the dollar to 100 to protest ...... I wonder, now where are the ones who are going to protest ????","@GeGerpz Everyone Was Waiting for the Dollar to 100 to protest ...... I Wonder, Now Where are the ONES WHO ARE GOING TO PROTEST ????"
3692,936746237054857217,2017-12-01 23:58:01+00:00,"#AsíSucedió cuando Rafael Ramírez aseguró que iba a ""pulverizar"" el dólar paralelo (VIDEOS) https://t.co/F8wweO8Oqy https://t.co/C8wBMfp1eO",SuNoticiero,"# Disguised when Rafael Ramírez said he was going to ""spray"" the parallel dollar (videos) https://t.co/f8weeco8oqy https://t.co/c8wbmfp1eo","# Disguised when Rafael Ramírez Said He was going to ""Spray"" The Parallel Dollar (Videos) https://t.co/f8weeeco8oqy https://t.co/c8wbmfp1eo"
3693,936746014672936962,2017-12-01 23:57:08+00:00,Me acuerdo cuando el dólar estaba en 54bs,WillmerSlz,I remember when the dollar was at 54BS,I Remember When the Dollar WAS at 54Bs
3694,936745979906322432,2017-12-01 23:57:00+00:00,"Si cobrara un dolar, cada vez que escucho eso... https://t.co/Wu4UlJ7fXU",fjmt1022,"If he charged a dollar, every time I hear that ... https://t.co/wu4ulj7fxu","IF HE CHARGED A DOLLAR, EVERY TIME I HEAR THAT ... https://t.co/wu4ulj7fxu"
3695,936745957227626496,2017-12-01 23:56:54+00:00,"“Ayakkabı kutusunda dolar avro bulurum” umuduyla boşuna gelmeyin. #Kılıçdaroğlu’nun evinde kitap var, yağlıboya tablo var, bağlama var... Size yaramaz! https://t.co/w05Nk4Zlq9",aykanerdemir,"""Ayakkabı Kutusunda Dolar Avro Bulurum"" Umuduyla Boşuna Gelmeyin. # Kılıçdaroğlu'Nun evidence Kitap Var, Yağlıboya Tablo Var, Bağlama Var ... Size Yaramaz! https://t.co/w05nk4zlq9.","""Ayakababı Kutusunda Dolar Avro Bulurum"" Umuduyla Boşuna Gelmeyin. # Kılıçdaroğlu'nun Evidence Kitap Var, Yağlıboya Tablo Var, Bağlama Var ... Size Yaramaz! https://t.co/w05nk4zlq9."
3696,937109103914160128,2017-12-02 23:59:55+00:00,Esto no lo pone dólar today ni por el coño https://t.co/2i8T80eaz8,Bompa01,This does not make it a dollar today or by pussy https://t.co/2i8t80eaz8,This does not make it a dollar kind or by pussy https://t.co/2i8t80eaz8
3697,937109000742752256,2017-12-02 23:59:31+00:00,si tuviera un dolar por cada ves que veo este tuit seria millonaria https://t.co/Ypu9WaYq1E,eozeozz,If I had a dollar for every time I see this tuit would be a millionaire https://t.co/ypu9wayq1e,IF I HAD A DOLLAR FOR EVERY TIME I SEE THIS TUIT WOULD BE A MILLIONAIRE HTTPS://T.CO/YPU9WAYQ1E
3698,937108887014125568,2017-12-02 23:59:03+00:00,"La próxima reunión entre régimen y oposición es dentro de 15 días, cuando el dólar tal vez pase los 150mil bolos.",guarito_21,"The next meeting between regime and opposition is within 15 days, when the dollar may pass the 150mil bowling.","The Next Meeting Between Regime and Opposition Is Within 15 Days, When The Dollar May Pass The 150mil Bowling."
3699,937108766172033024,2017-12-02 23:58:35+00:00,Telefonum artık beni değiştir diye uğraşıyorsun ama dolar düşmeden imkansız bu az daha dayann yüreğim dayann...,ddmkls,Telefonum Artık Beni Değiştir Diye Uğraşıyorsun Ama Dolar Düşmeden Imkansız Buz Daha Dayann Yüreğim Dayann ...,Telefonum Artık Beni Değiştir Diye Uğraşıyorsun Ama Dolar Düşmeden Imkansız Buz Daha Dayann Yüreğim Dayann ...
3700,937108669925330944,2017-12-02 23:58:12+00:00,@ibepacheco @CybernetVzla Si Dólar Today es de la oposición por que no publica que el precio del $ cayó a  1.00 Bs y vemos qué pasa?,maurorgil,@ibepacheco @cybernetvzla If Dollar Today is from the opposition because it does not publish that the price of $ fell to 1.00 BS and see what happens?,@IBEPACHECO @CYBERNETVZLA IF DOLLAR Today is from The Opposition Because It Does Not Publish That the Price of $ Fell to 1.00 BS And See What Happens?
3701,937108666234306561,2017-12-02 23:58:11+00:00,"¿Cómo una moneda de plata de 1 dólar, puede valer US$ 10 millones? - #Cultura https://t.co/iuNjQ2ID5m",ExoMedios,How a 1 dollar silver coin can be worth US $ 10 million? - #Colture https://t.co/iunjq2id5m.,How to 1 Dollar Silver Coin Can Be Worth $ 10 Million? - #colture https://t.co/iunjq2id5m.
3702,937108656520417281,2017-12-02 23:58:09+00:00,"El año se está acabando y yo:
No eh bajado de peso
Cnco no me da bola
Mi crush me quiere como amiga
Problemas en mi casa
El dolar por las nubes
No tengo que ponerme el 24 y el 31
Maduro presidente

Estoy que me pego un tiro",ThalyRomero82,"The year is running out and me:
I do not lose weight
Cenco does not give me ball
My crush loves me as a friend
Problems in my house
The dollar by the clouds
I do not have to put me on 24 and 31
Mature president

I'm having a shot","The Year Is Running Out And Me:
I do not lose weight
Cenco Does Not Give Me Ball
My Crush Loves Me The Friend
Problems in My House
The Dollar By The Clouds
I do not have to put me on 24 and 31
Mature President

I'm having a shot"
3703,937108629324488704,2017-12-02 23:58:02+00:00,"PREGUNTEN A LOS VENDEDORES QUE ESTAN FRENTE A LA AN
Ejercicio de ficción: con 10 bolívares compro un dólar a 10 y lo vendo a 100 mil; con esos 100 mil compro 10 mil dólares a 10 y los vendo a 100 mil otra vez; consigo mil millones de bolívares y no trabajo más nunca. Uff,",barinas1957,"Ask the sellers who are in front of the
Fiction exercise: with 10 bolivars I buy a dollar at 10 and I sell it at 100 thousand; with those 100 thousand buy 10 thousand dollars to 10 and sell them at 100 thousand again; I get one billion bolivars and I do not work anymore. Uff,","Ask The Sellers Who Are In Front Of The
Fiction exercise: with 10 bolivars i buy a dollar at 10 and i sell it at 100 thousand; With Those 100 Thousand Buy 10 THOUSAND DOLLARS TO 10 AND SELL Them at 100 Thousand Again; I Get One Billion Bolivars and I do not work anymore. UFF,"
3704,937108400806260737,2017-12-02 23:57:08+00:00,@kariimyy Te pago a tres dólar la hora,nancyrulesxd,@kariimyy I pay three dollar the time,@kariimyy i pay three dollar the time
3705,937108400395161600,2017-12-02 23:57:07+00:00,quer em dólar? endola lá,o_juo,Quer EM Dollar? Endola Lá,Do you want to Dollar? Endola there
3706,937108394422554624,2017-12-02 23:57:06+00:00,@IdaniaChirinos Si Dólar Today es de la oposición por que no publica que el precio del $ cayó a  1.00 Bs y vemos qué pasa?,maurorgil,@IDaniachirinos If Dollar Today is from the opposition because it does not publish that the price of $ fell to 1.00 BS and see what happens?,@Idaniachirinos if dollar today is from the opposition because it does not publish that the price of $ fell to 1.00 bs and see what happens?
3707,937471388608270337,2017-12-03 23:59:31+00:00,"@willicab aun así, el euro dólar y yen tienen el respaldo de infraestructura y maquinaria gubernamental de países cuyas economías sostienen a más de medio planeta.",alexval,"@Willicab Even so, the Euro Dollar and Yen have the infrastructure and government machinery backing of countries whose economies sustain more than half a planet.","@Willicab Even So, The Euro Dollar and Yen Have The Infrastructure and Government Machinery Backing of Counts Whose Economies Sustain More Than Half a Planet."
3708,937471341841846274,2017-12-03 23:59:19+00:00,https://t.co/xUMFk2LKKd Vean el precio real del dólar los administradores  de EEUU deben ponerse de acuerdo  con DolarToday. Venezuela no merece lo que está pasando...,josep43627,https://t.co/xumfk2lkkd See the real price of the dollar US Administrators must agree with Dollartoday. Venezuela does not deserve what is happening ...,https://t.co/XUMFK2LKKD See The Real Price of the Dollar US Administrators Must Agree with DollAlartoday. Venezuela does not deserved what is happening ...
3709,937471309444984833,2017-12-03 23:59:12+00:00,@JoseAMeadeK_ @JoseAMeadeK Usted lleva 3 sexenios como secretario y créame que los mexicanos de a pie no hemos sentido ningún beneficio de hecho usted nos ha dejado gasolina y gas más caros el dólar a 20 pesos y Pemex quebrado entonces dígame usted cuáles beneficios ?,jcpadilla95,@JoseameAdek_ @JoseMeadek You have 3 sex in as secretary and believe me that the Mexicans on foot have not felt any benefit in fact you have left us gas and gas more expensive the dollar at 20 pesos and pemex then tell me what benefits?,@JosEmadek_ @josemeadek you have 3 sex in the Secretary and Believe Me That the Mexicans On Foot Have Not Felt Any Benefit In Fact You Have Left US Gas And Gas More Expensive The Dollar at 20 Pefex Then Tell Me What Benefits?
3710,937471290935599104,2017-12-03 23:59:07+00:00,Directivo del ‘Bank of América’ asegura que el dólar ‟tiene los días contados‟ #Economía https://t.co/krQ5X0Xwza,TuitSugerido,"Directive of the 'Bank of America' ensures that the dollar ""has the days numbered"" # Economy https://t.co/krq5x0xwza","Directive of the 'Bank of America' Ensures that The Dollar ""HAS The Days Numbered"" # Economy https://t.co/krq5x0xwza"
3711,937471254004686848,2017-12-03 23:58:58+00:00,@CONCIENCIA555 @orlandosala23 @SocialismoYa @davillarroel @Enbatallaya @ErubyVillamarin @otkni @rosi_c_g @Stelaaraque @Jos3M4rtin3z @Thorcuatoperez @alveshistory @UnidaCombativa @jonathankjh @chenter_2005 @CARSIFO9 @Marpacifico13 @isaescorihuela @rikardo954 @marcosvivas26 @stramagliarosa5 @MrCatarsis16 @lidiesmeira @nelsonrbermudez @dardopapalia @aminanefertari @AlcalMariela @Marinick5 @Barbara1s1 @orillono @ElAndino09 @JOSEG17 @Andradecandang1 @leitovalencia62 @darmandoj @ManuelR27352944 @EudoVillegas @atamaigua @VnzlaSoberana @FrancoBarini @QuijoteRivero @NOEMIYARA @LaYaYaCandanga @elizabetharaya @xymaros @S_Das_Merces @1968luisaMujica @Peli_CCS @NicolasCoprnic2 @LUISGARCIA4629 Para que haga una colita para comprar los ingredientes de la hallacas pero por favor si vas a traer dólares lo cambia en dicom no los valla a cambiar a dólar today porque chavizta q se respecta no cambia dólares en mercado negro,isaac_jairo,"@ CONCIENCIA555 @ orlandosala23 @SocialismoYa @davillarroel @Enbatallaya @ErubyVillamarin @otkni @rosi_c_g @Stelaaraque @ Jos3M4rtin3z @Thorcuatoperez @alveshistory @UnidaCombativa @jonathankjh @ chenter_2005 @ CARSIFO9 @ Marpacifico13 @isaescorihuela @ rikardo954 @ marcosvivas26 @ stramagliarosa5 @ MrCatarsis16 @lidiesmeira @nelsonrbermudez @dardopapalia @aminanefertari @AlcalMariela @ Marinick5 @ Barbara1s1 @orillono @ ElAndino09 @ JOSEG17 @ Andradecandang1 @ leitovalencia62 @darmandoj @ ManuelR27352944 @EudoVillegas @atamaigua @VnzlaSoberana @FrancoBarini @QuijoteRivero @NOEMIYARA @LaYaYaCandanga @elizabetharaya @xymaros @S_Das_Merces @ 1968luisaMujica @Peli_CCS @ NicolasCoprnic2 @ LUISGARCIA4629 To make a tail to buy the ingredients of the Library but please if you are going to bring it dollars, it changes it in DICOM not the fence to change to Tomeday dollar Because Chavizta Q does not change dollars in black market","@ @ CONCIENCIA555 orlandosala23 @SocialismoYa @davillarroel @Enbatallaya @ErubyVillamarin @otkni @rosi_c_g @Stelaaraque @ Jos3M4rtin3z @Thorcuatoperez @alveshistory @UnidaCombativa @jonathankjh chenter_2005 @ @ @ CARSIFO9 Marpacifico13 @isaescorihuela rikardo954 @ @ @ marcosvivas26 stramagliarosa5 @ MrCatarsis16 @lidiesmeira @nelsonrbermudez @dardopapalia @aminanefertari @AlcalMariela Marinick5 @ @ @ Barbara1s1 @orillono ElAndino09 JOSEG17 @ @ @ Andradecandang1 leitovalencia62 @darmandoj @ ManuelR27352944 @EudoVillegas @atamaigua @VnzlaSoberana @FrancoBarini @QuijoteRivero @NOEMIYARA @LaYaYaCandanga @elizabetharaya @xymaros @S_Das_Merces @ 1968luisaMujica @Peli_CCS @ @ NicolasCoprnic2 LUISGARCIA4629 To make a tail to buy the ingredients of the library but please if you are going to bring it dollars, it changes it in dicom not the fence to change to tomeday dollar because chavizta q does not change dollars in black market"
3712,937471208441991170,2017-12-03 23:58:48+00:00,"@aminanefertari @NicolasMaduro @RalitoDigital .SI NUEVA O DIFERENTE MONEDA ,ES LA SOLUCIÓN. El dólar irá a picada, el Yuan será  referencia",locoelegido,"@AMinaNeRertari @NicolasMaduro @ralitodigital .i new or different currency, is the solution. The dollar will go to chop, the yuan will be reference","@Aminanererarari @NicolasMaduro @ralitodigital .I New or Different Currency, is the Solution. The Dollar Will Go To Chop, The Yuan Will Be Reference"
3713,937471198216294401,2017-12-03 23:58:45+00:00,@DolarToday Noticiero es noticiero si ustedes son una página que publican un dólar paralelo que daña tanto al país no veo el problema q CNN publique la estúpidas ocurrencias de Madura igual es noticia,Zorelis24,@Dolartoday Noticiero is a news if you are a page that publish a parallel dollar that damages both the country I do not see the problem that CNN publish the stupid occurrences of mature is news,@Dolarartoday noticiero is a news if you are a page that publish a parallel dollar that damages
3714,937471152657715201,2017-12-03 23:58:34+00:00,"@aroliveros Dólar today existe porque hay un contro de cambio, si levantan el control desaparece el dólar paralelo y desaparece la pagina dólar today. los controles de cambio son  para evitar fuga de divisas pero aquí el control es un negocio redondo para quien tiene acceso al $ de 10bs.",lunagitana2469,"@aroliveros Dollar Today exists because there is a change control, if they raise the control disappears the dollar parallel and the Today dollar page disappears. Change controls are to avoid currency leak but here control is a round business for those who have access to $ 10bs.","@Aroliveros Dollar Today Exists Because There is the Change Control, IF They Raise The Control Disappears The Dollar Parallel and The Today Dollar Page Disappears. Change Controls Are To Avoid Currency Leak But Here Control is A Round Business for Those Who has access to $ 10Bs."
3715,937471147892932609,2017-12-03 23:58:33+00:00,Yemek söylediğim yer lahmacuna zam yapmış sordum abi niye zam yaptınız diye abicim dolar yükseldi diyo. Amınakodumun Trumpı.,halilkrgz,Yemek Söylediğim Yer Lahmacuna Zam Yapmış Sordum Abi Niye Zam Yahtınız Diye Abicim Dollar Yükseldi Diyo. Trumpı amınakodumun.,Yemek Söylediğim Yer Lahmacuna Zam Yapmış Sordum Abi Niye Zam Yahhtınız Diye Abicim Dollar Yükseldi Diyo. Trumpı Amınkodumun.
3716,937471114413998080,2017-12-03 23:58:25+00:00,Kredi alırken dikkat edin https://t.co/asOlGnCYBG istanbul ankara konya izmir Adana Galatasaray Fenerbahçe Beşiktaş Konyaspor Bursaspor Beyaz Kayserispor borsa Antalya Göztepe Karşıyaka Sivasspor Osmanlıspor dolar haber Trabzonspor Antalyaspor Eskişehirspor,mavi_sosyal,Kredi Alırken Dikkat Edin https://t.co/asolgnancybg Istanbul Ankara Konya Izmir Adana Galatasaray Fenerbahçe Beyaztaş Konyaspor Bursaspor Beyaz Kayserispor Borsa Antalya Göztepe Karşıyaka Sivassby Osmanlıspor Dolar Haberborn,Kredi Alırken Dikkat Edin https://t.co/asolgnancybg Istanbul Ankara Konya Izmir Adana Galatasaray Fenerbahçe Beyaztaş Konyaspor Bursasor Beyaz Kayserispor Borsa Antalya Göztepe Karşıyaka Sivassby Osmanlıspor Dolar Haberborn
3717,937471090720419840,2017-12-03 23:58:20+00:00,"Con el autoritario PRI tuvimos estabilidad monetaria del 1952  a 1976 durante 24 años dólar a 12.50 ,conlos entreguistas que están el poder , tenemos 2 dólar por 22mil pesos , claro le quitaron 000 para que no se viera tan feo!",jepeal_48,"With the authoritarian PRI we had monetary stability from 1952 to 1976 for 24 years dollars at 12.50, with those among the power, we have 2 dollar by 22mil pesos, of course it took 000 so that it did not see so ugly!","With the authoritarian pri we had monetary stability from 1952 to 1976 for 24 years dollars at 12.50, with those among the power, we have 2 dollar by 22mil weights, of course it took 000 so that it did not see only ugly!"
3718,937833742286155777,2017-12-04 23:59:22+00:00,"Aca esta el Todo poderoso Dolar Dic 4, 2017 el $ cotiza a BsF. 108.279,53 y el € a BsF. 127.769,84 via @DolarToday https://t.co/C8BQjZ1Rdl",Procuras_Int,"Here is the all powerful dollar Dec 4, 2017 the $ quote to BSF. 108,279.53 and € A BSF. 127.769.84 via @Dolartoday https://t.co/c8bqjz1rdl","Here is the All Powerful Dollar DEC 4, 2017 The $ Quote to Bsf. 108,279.53 And € The BSF. 127.769.84 via @dolarartoday https://t.co/c8bqjz1rdl"
3719,937833733859827712,2017-12-04 23:59:20+00:00,El peso abre semana con ganancias; dólar se oferta en $18.90 https://t.co/tyLuRWAVcf,proceso,The weight opens week with profits; Dollar is offered at $ 18.90 https://t.co/tylurwavcf,The Weight Opens Week with Profits; Dollar is offered at $ 18.90 https://t.co/tylurwavcfcf
3720,937833602557104128,2017-12-04 23:58:49+00:00,@Gab_mdez *le fia un dólar*😂,fruttychocolatt,@Gab_Mdez * Le Fia a dollar * 😂,@Gab_mdez * Le Fia to Dollar * 😂
3721,937833515206537216,2017-12-04 23:58:28+00:00,"Böyle bir ahlaksızlık olabilir mi? 5-10 haysiyetsiz on milyarlarca dolar rüşvet alacak, devleti zarara uğratacak, Iranlı gencin önüne yatacak, bunun karşılığında da Kıbrıs'ı satıp olayın üstünü örtecek ha?  https://t.co/RTRmWeVS6C",ProfAtak,"Böyle Bir Ahlaksızlık olibilir me? 5-10 Haysiyetsiz on MilyarLarac Dolar Rüşvet Alacak, Devleti Zarara Uğratacak, Iranlı Gencin Önüne Yatacak, Bunun Karşılınenda da Kıbrias'ı Satıp Olayın Üstünü Örtecek ha? https://t.co/rtrmwevs6c.","Böyle bir ahlaksızlık olibiline me? 5-10 Haysiyetsiz on Milyarlarac Dolar Rüşvet Alacak, Devleti Zarara Uğratacak, Iranlı Gencin Önüne Yatacak, Bunun Karşılınenda da Kıbrias'ı Satıp Olayın ousünü Örtecek ha? https://t.co/rtrmwevs6c."
3722,937833438278713345,2017-12-04 23:58:10+00:00,hay quebrarle el pescuezo a DOLAR TODAY  no puede tener validez en nuestro pais ...,Juangui37991684,You have to break the neck to Dolar Today can not be valid in our country ...,You have to break the neck to dolar today can not be valid in our country ...
3723,937833226499952640,2017-12-04 23:57:19+00:00,@JoseAGuerra Por favor hagan algo nos esta matando ese toche dolar,Orlando00035823,@Joseaguerra please do something is killing us that altore dollar,@Joseguerra please from Something Is Killing us that Altore Dollar
3724,937833201304776705,2017-12-04 23:57:13+00:00,Los europeos ya ganan más en EEUU en 2017 pese a la depreciación del dólar  https://t.co/4kpTeEbAeu #Mercados,drizzie99,Europeans already earn more in the US in 2017 despite the depreciation of the dollar https://t.co/4kpteeebaeu #markets,EUROPEANS ALREADY EARN More in the US In 2017 Despite The Depreciation Of The Dollar https://t.co/4kpteebaeu #markets
