,Datetime,Tweet Id,Text,Username,Text PT 1 Parcial,Text PT 2 final
11049,2019-10-03 23:59:02+00:00,1179908751878508545,"Luciano Castro será euro o dólar? Porque real no es, no me jodaaaaaan jajajajajajaja",FelicitasPrieto,,"Luciano Castro will be euro or dollar? Because real is not, it does not fuck me jajajajajajajaja"
11050,2019-10-03 23:58:55+00:00,1179908721406889986,@NTN24ve Porque no denuncian  la violacion de los derechos humanos que hacen ustedes matando torturando robandose el dinero el derecho de los venezolanos de tener bienestar? Que el sueldo  de un venezolano es de 0.98 centimos de dolar al mes? Que los niños no estudian? Que no hay comida?,SchwarkZegarra,,@ Ntn24ve because they do not denounce the violation of the human rights that you do killing torture by robbing the money the right of Venezuelans to have well-being? That the salary of a Venezuelan is 0.98-centime of dollar a month? What children do not study? That there is no food?
11051,2019-10-03 23:58:49+00:00,1179908698258497542,@egonayerbe Los que votaron por este desgobierno tan hpta. No he escuchado que estén siquiera estudiando medidas para proteger la economía colombiana ante el alza del dólar y la volatilidad económica internacional,AlejaOrtizRiver,,@EGONAYERBE Those who voted for this effort so HPTA. I have not heard that they are even studying measures to protect the Colombian economy before the rise of the dollar and international economic volatility
11052,2019-10-03 23:58:44+00:00,1179908673298153472,@CynthiaViteri6 Calcule bien con sus asesores el impacto a la transportación pública y no llega a 4 centavos de dólar por pasajero...Si la contrapartida es liberación de aranceles para repuestos y vehículos está más que compensado todo...NO ACOLITE A LA MAFIA TRANSPORTISTA QIE HAN GOZADO 12 AÑOS,Xnavarretec,,@ Cynthiaviteri6 calculates well with his advisors the impact on public transport and does not reach 4 cents per passenger ... If the counterpart is release of tariffs for spare parts and vehicles is more than compensated everything ... Do not acolite to the mafia Carrier Qie have enjoyed 12 years
11053,2019-10-03 23:58:35+00:00,1179908638573502464,"EL DÓLAR CERRÓ ESTABLE A $60,22 CON POCA INTERVENCIÓN DEL BANCO CENTRAL https://t.co/zUwPYTUPzu https://t.co/cp2rLvYncv",VillaAnoticias,,The dollar closed stable at $ 60.22 with low intervention from the central bank https://t.co/zuwpytupzu https://t.co/cp2rlvyncv
11054,2019-10-03 23:58:15+00:00,1179908553399779328,"El dólar está en $3.500, fronteras cerradas, agresiones verbales de Maduro contra Colombia y los colombianos. Y el gobierno de @IvanDuque guarda silencio. https://t.co/e89sUPUuHt",Narvaez1509,,"The dollar is at $ 3,500, closed borders, verbal mature aggressions against Colombia and Colombians. And the government of @IVanduque keeps silent. https://t.co/e89suuuht."
11055,2019-10-04 23:59:53+00:00,1180271350889533441,"Si tuviera un dolar cada vez, que tu me dices que me amas, estaría tomando té con la reina isabel",rocio_marisol9,,"If I had a dollar every time, that you tell me you love me, I would be drinking tea with Queen Isabel"
11056,2019-10-04 23:59:19+00:00,1180271212007694337,Irán es el arma secreta de China para acabar con el estado de reserva global del dólar estadounidense: https://t.co/qEIc4xWkHz,ProfesSocialis,,Iran is China's secret weapon to end the state of global reserve of the US dollar: https://t.co/qeic4xwkhz
11057,2019-10-04 23:58:53+00:00,1180271102460878849,@elisacarrio Y el dólar a 23! Nunca lo olvides! Igual #SeVan,Clau_Pitt,,@elisacarrio and the dollar to 23! Never forget! Equally #Sevan.
11058,2019-10-04 23:58:46+00:00,1180271069690781697,"@paolucci40 @GNB_Pueblo Esta gente (chavismo) está haciendo que no querramos a Bolivar, que querramos al dólar, que nos bayamos del país pero “nos regresa gratis” y que no comamos Arepa. 

¡Este Socialismo está bien jodido! 
Falta menos.

#Venezuela",golPEAando,,"@ PaolciCi40 @GNB_PueBLO These people (Chavismo) is doing that we will not want Bolivar, that we wanted to the dollar, that we bay from the country but ""we return free"" and that we do not eat Arepa.

This socialism is well fucked!
Missing less.

#Venezuela"
11059,2019-10-04 23:58:41+00:00,1180271051487535106,"Lübnan başbakanından bikini modeline 16 milyon dolar #NihatlaMuhabbet bu Hariri ailesi değil miydi Türk Telekom’u verip üstüne de parasını da devlet bankalarından verdiğimiz, sonrada geri ödemedi.  https://t.co/4i0CDtxZgW",yserenligmailc2,,"The Bikini model from Lebanon is 16 million dollars on the bikini model #nihatlamuhabbet was not this Hariri Family Türk Telekom Veri and we did not pay the money from the state banks, after the state banks. https://t.co/4i0cdtxzgw"
11060,2019-10-04 23:58:28+00:00,1180270994302423040,"de boludear a ser boludeado, peor que el cambio del peso argentino al dólar jajjaja",juanmaflores05,,"of boludear to be boludeday, worse than the change of the Argentine peso to the dollar jajjaja"
11061,2019-10-04 23:58:13+00:00,1180270935095566337,@merveeyii Ve mesaj kutusu dolar 🙂,harunurguntw,,@merveeyi and message box dollar 🙂
11062,2019-10-04 23:57:41+00:00,1180270798038286336,Nos volvimos Venezuela... qué pasó @IvanDuque ...? Por qué el dólar a $3501... a qué marrana culpamos...?  Por cierto en Venezuela pobre gente comen basura y aquí también pero desde hace 200 años...  https://t.co/PfOKHBVX4e,mistermagu72,,We came back Venezuela ... What happened @ivanduque ...? Why the dollar at $ 3501 ... What marrana do we blame ...? By the way in Venezuela poor people eat garbage and here also but for 200 years ... https://t.co/pfokhbvx4e
11063,2019-10-04 23:57:32+00:00,1180270760516034565,@jbotti1 Bueno. Aparte de todos esto. Cuando pagas en dólares la gran mayoría te lo devalúa. Sus productos están en divisa americana. Pero pagas en dólares y te lo devalúan.. Así que no solo los detalles físicos del billete. Devaluado al cambio el dólar,Elafcait,,@ jbotti1 good. Apart from all this. When you pay in dollars the vast majority devalue you. Its products are in american currency. But you pay in dollars and give it to you .. so not just the physical details of the ticket. Devalued to change the dollar
11064,2019-10-04 23:57:04+00:00,1180270642748444672,"Anoche terminamos en una joda de kinesio, estaba en medio de algo cuando escucho que cortan la música y dicen ""SE PERDIÓ UNA BILLETERA EN FORMA DE DÓLAR CON DNI Y SUBE"". Mi reacción: https://t.co/paVtNsULaH",FlorenciaBa_,,"Last night we ended up in a Kinesio fuck, he was in the middle of something when I hear that they cut the music and say ""a dollar-shaped wallet was lost with DNI and up"". My reaction: https://t.co/pavtnsulah"
11065,2019-10-04 23:56:38+00:00,1180270535458070528,Dolar #yuksekkurlar ile #1416ylsy Yurtdisi akademisyenler magdur durumda. #1416ylsytazminat #kykfaizaffi #FAIZAFFI #zorunluhizmet #mebfaizaffi #MEB #YurtdisiBursu_FaizAffi #yuksekfaiz #OYP #dövizborcu,lovenzyme,,Dollar # 1416ylsy abroad academicians are magdur. # 1416ylsyTasminat #kykfaizaffi #FAIZAFFI #Zorunluhizmet #MEBFAizaffi #meb #yurtdisibursu_faizaffi #youksekfaiz #OYP # Foreign Exchange
11066,2019-10-05 23:59:53+00:00,1180633741506547712,"Todo dia um ""não gostou vai pra Cuba, pra Venezuela""
NÃO GOSTOU ENFIA DÓLAR NO CU E VAI PROS ESTADOS UNIDOS, FILHO DA PUTA",pumpkizzy,,"Every day a ""did not like going to Cuba, for Venezuela""
Did not like dollar in the ass and go to the United States, son of a bitch"
11067,2019-10-05 23:59:07+00:00,1180633549097099264,@lmmaya_ TU É EURO OU DOLAR?,wbtrlau,,@lmmaaya_ Are you euro or dollar?
11068,2019-10-05 23:59:05+00:00,1180633537634078727,.@ElPitazoTV El Bono Pueblo Soberano son Bs. 75.000 que a precios de hoy equivalen a un kilogramo de queso llanero que una familia de 4 personas consume en menos de 2 dias. El BCV le sigue creando dinero inorgánico a Maduro y generando hiperinflación y aumento del dólar.,rogeliogcmundo,,". @ Elpitazotv The Sovereign Pod People Bonus are BS. 75,000 that at today's prices are equivalent to a kilogram of Llanero cheese that a family of 4 people consumes in less than 2 days. The BCV continues to create inorganic money to mature and generating hyperinflation and increasing the dollar."
11069,2019-10-05 23:59:02+00:00,1180633528121352192,@clarincom @wwnicolas Todo circo nada serio ...corruptos ..libres....que pais...chorean de lo lindo y nada...por eso estamos asi sumergidos en la.insertidumbre..nos meremos un dolar a 500 pesos..  tendria que volver a refundarse la republica empezar de cero..dios dios..ten piedad,Alam21alam,,@clarincom @wwwicolas all circus nothing serious ... corrupt ..looks ... what country ... Chorean of the beautiful and nothing ... that's why we are so immersed in the. pesos .. I would have to re-refund the republic to start from scratch..dios god ... think piety
11070,2019-10-05 23:58:56+00:00,1180633500166377473,El aceite de Argan o de Marruecos (100% natural) aunque es costoso por ser extraído de semillas e importado me embellece mi cabello largo pero la marca a la que le he sido fiel decidió no volver a hacer black o cyber day dos veces al año por la subida del dólar. Lo extraño 🤯,lambritos,,Argan or Morocco oil (100% natural) although it is expensive to be extracted from seeds and imported me embellishes my long hair but the brand that I have been faithful not to do again or cyber day twice a year by the rise of the dollar. I miss him 🤯.
11071,2019-10-05 23:58:51+00:00,1180633482134986752,"Indicadores del gobierno Duque.
El Peso Colombiano: segunda moneda más devaluada.
El dólar ronda los $3.500 
Inflación 3,82% -a septiembre-
Desempleo 10.8%
IVA del 19%
Precio de los combustibles gasolina $9.734 Diesel $9.283
A quien perjudica más todo esto?",lombla,,"Indicators of the Duke Government.
The Colombian peso: second most devalued coin.
The Dollar Round The $ 3,500
Inflation 3.82% -A September-
Unemployment 10.8%
19% VAT
Price of fuel Gasoline $ 9,734 diesel $ 9,283
Who harms more all this?"
11072,2019-10-05 23:58:50+00:00,1180633474220335104,"@muratsarica_ biz Kocaeli'de adam başı 700 dolar alıyoruz, ama ulaşım otobüs ile...
Pazar günü tatilimiz var, bir de sigortamız tavandan yatıyor üstadım. Sizin bölge ile konuşup Pazartesi itibarı ile rakamı revize ettirelim :)",Hkn_CHN_,,"@Muratsarica_ We are buying $ 700 per man in Kocaeli, but with transportation bus ...
We have a holiday on Sunday, an also insurance is mastered on the ceiling. Let's talk to your zone and revise the figure with Monday :)"
11073,2019-10-05 23:58:30+00:00,1180633390858620928,Estúpida no decian que si subía Petro el dólar llegaría a $2.300. Empleaducha del grupo Aval. https://t.co/YNJ4gpoebQ,Platon00657153,,"Stupid did not say that if I went up Petro the dollar would reach $ 2,300. Employment of the Aval group. https://t.co/ynj4gpoebq."
11074,2019-10-05 23:58:29+00:00,1180633389545775105,@LuisitoComunica Tener un millón de dólares es como tener un dólar pero un millón de veces,andino_gina,,@Luisitocommunica Having a million dollars is like having a dollar but one million times
11075,2019-10-05 23:57:49+00:00,1180633221245079552,@nahue28 Ayyy no se encima es el dólar que me dio @MaiBocca 🤩,vicnavarrete,,@ Nahue28 Ayyy is not over it is the dollar that gave me @maibocca 🤩
11076,2019-10-05 23:57:43+00:00,1180633196536483840,"@PedritoExtranja El Roldan y la Hinostroza ; el torero dice que las 100 libras de papas no pueden subir más de un dolar y la Hinostroza dice que la cebolla no puede subir más de un centavo! Sinvergüenzas, desclasados, inhumanos !",pazmino_anibal,,"@Pedritoxranja Roldan and Hintroza; The bullfighter says that the 100 pounds of potatoes can not climb more than one dollar and the hinge says that the onion can not climb more than one cent! Scoundrels, frizzled, inhuman!"
11077,2019-10-06 23:59:55+00:00,1180996135936241664,@BetoMendeleiev Que bomba tirará mañana Albertetón al mercado?  “Dólar competitivo”? “Cesación de pagos”? “Canje de leliqs”?,OkPoochie,,"@BetomendeleEEV What pump will pork tomorrow to the market? ""Competitive Dollar""? ""Default""? ""Exchange of Leliqs""?"
11078,2019-10-06 23:58:41+00:00,1180995827998830592,@TebernKireci1 Evdeki hesap çarşıya uymuyor! Dolar mevduatlarının yükselmesi ile yastık altında doların çoğalmasını aynı sanıyorlar... gerzek zekalılar işte...,ayhmeh,,@ Tebernkireci1 The account in the house does not match the market! They think the proliferation of dollars under the rise of dollar deposits are the same as the proliferation of dollars ... Gülzek Intelligible ...
11079,2019-10-06 23:58:02+00:00,1180995663443701761,"@MartinNHerrera Pero si puteas por estas cosas sos 2.0... el fútbol es muy generoso, el instrumento de trabajo de los jugadores es su cuerpo y deberían cuidarlo como tal. No juegan por 20 ni 30 lucas al mes, juegan por 20 30 lucas dolar a la semana.",ManoloRomano8,,"@Martinnherrera But if you putes for these things SOS 2.0 ... Soccer is very generous, the work instrument of the players is his body and should take care of him as such. They do not play by 20 or 30 Luke a month, they play by 20 30 Lucas Dollar a week."
11080,2019-10-06 23:57:11+00:00,1180995450192703488,@eluniversocom @donosoloor Porfavor realice su respectiva modificación en la publicación tienen que corregir y poner 0.55 cntvs de dólar es lo que ya comenzaron a cobrar sin autorización.,isaac95r,,@eluniversocom @Donosoloor Please perform your respective modification in the publication have to correct and put 0.55 CNTVS of dollar is what you already began to charge without authorization.
11081,2019-10-06 23:56:57+00:00,1180995390553907200,"@omarg1944 El contenido de partículas microscopicas de ""cocaina"" en los billetes de dolar que circulan en Venezuela debe ser dos o tres veces mas alto que el promedio mundial...",Jet_sua,,"@ OmarG1944 The content of microscopic particles of ""cocaine"" on the dollar bills that circulate in Venezuela must be two or three times higher than the world average ..."
11082,2019-10-06 23:56:02+00:00,1180995159074443264,@nachomdeo @GloriaZalazar3 Si ganan los FF nos merecemos este pelotudo y el dólar a 1000,DiputadoTetas,,@Nachomdeo @ Gloriazalazar3 If you win the FF we deserve this asshole and the dollar to 1000
11083,2019-10-06 23:55:46+00:00,1180995091969785861,@edwyngbel @RobertoSmithP A estas alturas tu sigues tomando precios en bolívares como referencia? En serio? A cuanto estaba el dolar en la época y a cuantos dólares equivalía todo eso que pones? Te podrías sorprender. El país siempre se ha movido en dólares.,elcapicentella,,@edwyngbel @robertosmithp At this point you are still taking prices in Bolívares as a reference? Really? How much was the dollar at the time and how many dollars did all that you put? You could surprise you. The country has always moved in dollars.
11084,2019-10-06 23:55:15+00:00,1180994960507768832,"@FEGASG En Colombia 1,20 de dólar cuesta el transmilenio.",dama_rosas,,@Fegasg in Colombia 1.20 Dollar costs Transmilenio.
11085,2019-10-06 23:54:49+00:00,1180994854316335104,"Hermoso el dolar que pagamos los colombianos. ¡Qué eficiencia de gobierno!

En dos años más nuestra moneda sera igual de fuerte al Franco Guineano.
 
Gracias.
 
PD: Es inevitable acordarse de @AlbertoBernalLe cada vez que veo ese precio del dólar. https://t.co/LCQ41CESvY",jjjaramillo2,,"Beautiful the dollar we paid by the Colombians. What a government efficiency!

In two years, our currency will be equal to Franco Guinean.
 
Thanks.
 
PD: It is inevitable to remember @albertobernalle every time I see that price of the dollar. https://t.co/lcq41cesvy."
11086,2019-10-06 23:54:27+00:00,1180994759529308160,@FabianDeRamos Con dolar a 60 sin 50 uss,bukoso,,@Fabiande with dollar at 60 without 50 USS
11087,2019-10-06 23:54:20+00:00,1180994731888828416,"ninguém:
absolutamente ninguém:
0 pessoas:

meu pai: e se o dólar abaixar a amanhã?",jnkryptonite,,"nobody:
Absolutely no one:
0 persons:

My father: What if the dollar lowered tomorrow?"
11088,2019-10-07 23:59:54+00:00,1181358518919712768,O que impede o dólar de cair no Brasil – e como gestores estão posicionados hoje https://t.co/RB6T509i9N via @InfoMoney,Sjcleao,,What prevents the dollar from falling in Brazil - and as managers are positioned today https://t.co/rb6t509i9n via @infomoney
11089,2019-10-07 23:59:47+00:00,1181358490725560322,"@chilevision @tv_monica repase la entrevista al Joven HongKones creo que tiene el punto más importante en contra...
Hace algún tiempo fundamos el Dolar Hk para afirmar la bolsa China... y no tenemos planes de cambios. A menos que él costee los gastos... @XHNews atte.",PabloIgnacio04,,"@chilevision @tv_monica Review the interview with the young hongkones I think it has the most important point against ...
Some time ago we founded the dollar HK to affirm the Chinese Stock Exchange ... and we have no change plans. Unless he coast the expenses ... @xhnews Atte."
11090,2019-10-07 23:59:30+00:00,1181358418315108352,"@luisesgo Profe, ya está todo perdido el país es inviable. Mejor emigrar, vas a ver cómo en unos años nos quitan el dólar y ""pailas"".",AlejandroGDUR,,"@Luxissego Profe, everything is lost the country is unfeasible. Better emigrate, you will see how in a few years we take away the dollar and ""payas""."
11091,2019-10-07 23:59:25+00:00,1181358399147167749,» ¡Sorpresa! Así se cotiza el dólar paralelo del 7 de octubre https://t.co/QiL5eZ0bdj https://t.co/lgngqM3UqA,EP_Mundo,,""" Surprise! This is quoted the parallel dollar from October 7 https://t.co/qil5ez0bdj https://t.co/lgngqm3uqa"
11092,2019-10-07 23:59:08+00:00,1181358325792956416,@Winston_Dunhill Se ve que el Dani no pudo hacer muchos negocios en estos 4 años ! Debe extrañar cuando traía a los Rolling pagados con el dólar oficial que subsidiabamos nosotros los boludos !,marcoscastilla,,@Winston_dunhill You see that Dani could not do many businesses in these 4 years! It must be surprised when I brought the Rolling paid with the official dollar that we subsidize the Boludos!
11093,2019-10-07 23:58:59+00:00,1181358287960379392,"@TurkElit ALINTI:
Görgüsüzün parası olmuş,ona da gitmiş dolar almış.

(Oktay Sinanoğlu)
En tehlikeli sömürgecilik, köleleşme zihinlerin ve gönüllerin sömürgeleşmesi köleleşmesidir. Birinci vazifemiz gönlümüzü ve zihnimizi kölelikten kurtarmaktır.",ismailimamogluu,,"@Turkelit quote:
It has been the money of the visible, has taken her dollars.

(Oktay Sinanoğlu)
The most dangerous colonialism is enslamation of enslaving minds and hearts. Our first task is to save our hearts and minds from slavery."
11094,2019-10-07 23:58:56+00:00,1181358276681842689,"@MuyRiverCarajo @FabianDeRamos tenes razon , son 120 meses. No estoy de acuerdo a costa de los demas. ¿ quienes son los demas?  Hubo muchisimas etapas con dolar barato....el 1 a 1  ......2003  2004   2005 a  3 mangos  no era tan dificil. En 2004 un  4 amb. c/ cochera usd 60.000  y hoy vale casi 300.000",David41060180,,"@MuyRivercarajo @Fabiander we have a reason, there are 120 months. I do not agree at the expense of others. Who are others? There were a lot of stages with cheap dollar .... The 1 to 1 ... 2003 2004 2005 to 3 mangoes was not so difficult. In 2004 a 4 Amb. c / garage USD 60,000 and today is worth almost 300,000"
11095,2019-10-07 23:58:17+00:00,1181358111573123072,#1416ylsy Bursu ilk aldigimda 1 Dolar 1.2 Yeni Turk lirasiydi. Simdi 1 Dolar 4.61 Turk Lirasi. Faizini de hesaplamak icin bir doktora daha yapmam gerekli. #FAIZAFFI ISTIYORUZ. #1416ylsytazminat #yuksekfaiz #dövizborcu #MEB #kykfaizaffi,lovenzyme,,# 1416ylsy Scholarship was 1 dollar 1.2 new turst pounds in my first allude. The simd is $ 1 4.61 Turk Lirasi. I need to do a doctor more to calculate the interest too. #FAIZAFFI. # 1416YLSyTasminat #youksekfaiz #atory exchangeborcu #meb #kykfaizaffi
11096,2019-10-07 23:58:07+00:00,1181358072436072448,"En ventanilla bancaria,  el billete verde se vende en 19.89 pesos por dólar o 6 centavos más respecto al cierre anunciado el viernes. https://t.co/ueyS1JA2xV",champolita,,"In a banking window, the green banknote is sold in 19.89 pesos per dollar or 6 cents more than the closure announced on Friday. https://t.co/ueys1ja2xv."
11097,2019-10-07 23:57:55+00:00,1181358022418993153,Zaten binlerce dolar olan borclara faiz cok agir #FAIZAFFI getirilsin istiyoruz yuksek kurlar da sabitleme talep ediyoruz. #1416ylsy #1416ylsytazminat #yuksekkurmagdurlari #kursabitleme #ogrencifaiz #mebfaizaffi #kykfaizaffi #yuksekkurlar,lovenzyme,,We are already in interest COK AGİR #FAIZAFFF to debts with thousands of dollars are also demanding high rates. # 1416ylsy # 1416ylsytazminat #yukekkurmaggurlarlari #kursabitleme #Grencifaiz #mebfaizaffi #kykfaizaffi #yukekekkurlar
11098,2019-10-07 23:57:30+00:00,1181357916806406145,"Contudo dito tudo isso, ainda vejo excelente perspectivas para a bolsa local no longo-prazo.

O Real está respeitando a sua banda de 4,00 com 4,20. Um movimento de dólar mais fraco irá demandar um movimento global nesta direção, na minha opinião.",DanKawa2,,"However, I said all this, I still see excellent perspectives for the local bag in the long-term.

The real is respecting its band of 4.00 with 4.20. A weaker dollar movement will demand a global movement in this direction, in my opinion."
11099,2019-10-08 23:59:49+00:00,1181720888317763584,Si tuviera un dolar por cada kosh que se fuma Tommy Shelby ya fuera millonario.,PedroDiaz17,,If I had a dollar for each kosh that is smoked Tommy Shelby beside Millionaire.
11100,2019-10-08 23:59:46+00:00,1181720872861745153,Quero comprar pelo menos a camiseta do merch do Jackson... mas só de pensar no preço do dólar e do frete me faz querer chorar.,gotdayrose,,I want to buy at least the Jackson Merch T-shirt ... but just thinking about the price of dollar and freight makes me want to cry.
11101,2019-10-08 23:59:18+00:00,1181720758386601984,"Primero era ""compramos con el dolar a 25 mil"" ahora es ""el dolar va a subir en Noviembre""

Si no sube, te devuelven la diferencia? 🙄 https://t.co/LigL0YE0lM",alexjavier1586,,"First it was ""we buy with the dollar at 25 thousand"" now it's ""the dollar is going to rise in November""

If you do not go up, do you give back the difference? 🙄 https://t.co/ligl0ye0lm."
11102,2019-10-08 23:59:05+00:00,1181720704770813952,@PZabes @fredyavc @esquinabaja @AlanGarciaPeru Como hacerte millonario con la especulación del dólar y liberando narcos.,edith_pacheco,,@Pzabes @fredyavc @esquinabaja @alangarciaperu How to make you a millionaire with the speculation of the dollar and releasing narcos.
11103,2019-10-08 23:58:46+00:00,1181720623258755072,@sandriguisell @ElDrEstrada No me regalan.. 4 camiones me toca tanquear día a día para poder transportar mi producto. Con el incremento genera 0.005 ctvos de dólar por cada producto que transportó. Menos de un centavo. Eso aún lo puedo asumir en mis costos,fernandosaltosl,,@Sandriguisell @eldrestrada Do not give me away .. 4 trucks I have tanked day by day to be able to transport my product. With the increase generates 0.005 dollar CTVOS for each product she transported. Less than a penny. I still can assume it in my costs
11104,2019-10-08 23:58:39+00:00,1181720594133524481,"Dolar a R$1,00
Só que não
https://t.co/KuugtOuhJg",Rilto,,"Dolar to R $ 1.00
Just not
https://t.co/kuugtohjg"
11105,2019-10-08 23:58:33+00:00,1181720569244307457,"@scorpio112064 Aunque no baje el dólar, sólo con cinco grados menos hay que festejar 😄",EsBroncaLaPotra,,"@ Scorpio112064 Although it does not lower the dollar, only five degrees less have to be celebrated 😄"
11106,2019-10-08 23:58:29+00:00,1181720553805225985,Si tuviera un dólar cada vez que tú me dices QUE SOLO ESTÁS CONMIGO estaría tomando té con la reina Isabel,macarenzo1,,If I had a dollar every time you tell me that you are only with me I would be drinking tea with Queen Isabel
11107,2019-10-08 23:58:23+00:00,1181720526521274368,"Gano 0,4 centavos de dólar y yo ya pienso en todos los tatuajes que me voy a hacer y a todos los recitales que voy a ir ven por eso el país no sale adelante",lujuaan,,Won 0.4 cents and I already think about all the tattoos that I'm going to do and all the recitals that I'm going to see why the country does not go ahead
11108,2019-10-08 23:58:21+00:00,1181720518526935041,@rodrigopavesi To aguardando o dólar abaixar pra eu ir pra disney desde 1 janeiro de 2019 🤦🏽‍♀️,juliap_aguilar,,"@rodrigopavesi I'm waiting for the dollar to go to Disney since January 1, 2019 🤦🏽♀️"
11109,2019-10-08 23:58:14+00:00,1181720488550322176,@Guga_Saraiva04 Prefere em dólar e real?? 🤔,Trindadedmateus,,@ Guga_saraiva04 Prefer in dollar and real ?? 🤔
11110,2019-10-09 23:58:53+00:00,1182083041218502656,"HEY KOJI
NO TE PONGAS MAL
YA TE COMPRE EL JUEGO
CON EL DOLAR A 60

RECUERDA, ME PROMETISTE UN GOTY
MAS VALE QUE NO 
ME HAGAS REVENDERLO https://t.co/S5KOtb0z4J",DanzerPragoon,,"Hey Koji.
Do not get bad
I already bought you the game
With the dollar at 60

Remember, you promised me a goth
It's better that
Make me resell it https://t.co/s5kotb0z4j"
11111,2019-10-09 23:58:49+00:00,1182083021681430528,Dolar 5.88 ken uykum gelmeseydi bide... sabaha kac olacak diye meraktayim ben....,Pemra8,,"Dollar 5.88 Ken Sleeped Bide ... I'm curious in the morning, I'm curious about the morning ...."
11112,2019-10-09 23:58:31+00:00,1182082949346463744,@kuliskusu Dolar almışlar,hell_me__,,@kuliskus they have received dollars
11113,2019-10-09 23:57:55+00:00,1182082798527623170,"O povo que não quis o Petroleo achou melhor entregar para os estrangeiros e comprar gasolina deles no dolar ,aqui ninguem precisa de dinheiro tudo é rico o Pais não precisa de nada todo saneado ,estradas maravilhosas são as que mais matam no mundo, trens nós temos p o Brasil todo",marcionila00,,"The people who did not want the oil found better to deliver to foreigners and buy their gasoline in the dollar, here nobody needs money everything is rich the country does not need anything all sane, wonderful roads are the ones that kill the most in the world, trains we have Po Brasil all"
11114,2019-10-09 23:57:54+00:00,1182082791330258944,"Erdoğan, ""Kürdistan’ın imarı için 40 milyar dolar daha harcayacağız"" https://t.co/ifrbfH1oTD",Muratbo74578886,,"Erdogan, ""We will spend more than $ 40 billion for Kurdistan"" https://t.co/ifrbfh1otd"
11115,2019-10-09 23:57:53+00:00,1182082790432673793,"@hamelina_ Hay una encerrona financiera, sostener al dólar es perder reservas y conservar reservas es que se escape el dólar. 
Si no entran más dólares o hay seguridad de que entren en diciembre, es insostenible una de las dos cosas.",pablovillaverde,,"@Hamelina_ There is a financial enclosure, sustaining the dollar is losing reserves and preserving reserves is that the dollar escapes.
If there are no more dollars or there is security that they enter in December, one of the two things are unsustainable."
11116,2019-10-09 23:57:38+00:00,1182082726427541509,@maxqine garota vcnao eh dolar vc eh real,chpnhee,,@maxqine girl vcnao eh dollar you are real
11117,2019-10-09 23:57:11+00:00,1182082610417287168,"En Venezuela en vez de un sol amanece un dólar. Menos mal, imagínense que amaneciera un Petro",tulioramirezc,,"In Venezuela instead of a sun a dollar dawns. Thank goodness, imagine that a pet dawn"
11118,2019-10-09 23:57:09+00:00,1182082604784390144,@karaelf_ @HDPgenelmerkezi Valla ben chp liyim eğer vergilerimiz yerli silah üretimine gidiyorsa daha fazla vergi verelim dolar isterse 20 lira olsun illaki rızkımız cıkacaktır biryerlerden helali hoş olsun,babalar1235,,"@karaelf_ @hdpgenelmerkezi Valla I'm CHP Limen if our taxes are going to the production of domestic weapons, let us know more taxes if you want more taxes, let us get 20 pounds to be the right of our own"
11119,2019-10-09 23:57:01+00:00,1182082571418472448,"Dolar en México al dia: 09/10/2019, 4:56 pm: Bancomer: Compra $18.72 - Venta $19.93 Scotiabank: Compra $18.25 - Venta $19.88 Santander: Compra $19.61 - Venta $19.62 Ver precio de todos los Bancos... https://t.co/M4EBNEbpyH",DolarEnMexico,,"DOLLAR IN MEXICO A DAY: 09/10/2019, 4:56 pm: Bancomer: Buy $ 18.72 - Sale $ 19.93 Scotiabank: Buy $ 18.25 - Sale $ 19.88 Santander: Buy $ 19.61 - Sale $ 19.62 See price of all banks ... https: / /t.co/m4ebnebpyh."
11120,2019-10-09 23:57:01+00:00,1182082568876892160,"""Mira lleva tu chocolate barato, uno por diez mil y dos por un dólar"", decía el vendedor mientras el vagón tambaleaba por las olvidadas vías ferreas del principal medio de transporte capitalino https://t.co/4oeGFLzejs https://t.co/UzaCiEzj4M",tepapi0211,,"""Look carries your cheap chocolate, one for ten thousand and two for a dollar,"" said the seller while the wagon staggered by the forgotten railway tracks of the main capital means https://t.co/4oegflzejs https: // t .co / uzaciezj4m."
11121,2019-10-10 23:59:54+00:00,1182445682411692034,"Hace un posgrado o una maestría si va a vivir así de alcanzado durante años! Súmenle los impuestos, la inflacion del dólar y la caída del petróleo (y que quieren basar gran parte de la economía en fracking). Jueputa, decían que con el CD no seríamos Venezuela y si...ESTAMOS PEOR.",trostlose_seele,,"It makes a postgraduate or a master's degree if you are going to live that reached for years! Sume the taxes, the inflation of the dollar and the fall of oil (and who want to base much of the economy in Fracking). Juddle, they said that with the CD we would not be Venezuela and if ... we are worse."
11122,2019-10-10 23:59:28+00:00,1182445575976960006,"Se los dije ayer. Baja Riesgo País, Dólar 👇🏼 El Gato salta al ballotaje, y gana https://t.co/tpNEoi7F72",martincarrizo_,,"I told them yesterday. Low country risk, dollar 👇🏼 The cat jumps to the ballot, and earn https://t.co/tpneoi7f72"
11123,2019-10-10 23:59:03+00:00,1182445469341016066,"@lafm Fracking, Dólar a $3.500, glifosato, Un títere de Sub, una arpía de Vice y pretenden indignación por semejante idiotéz?
En serio busquen oficio",DDS8532,,"@lafm fracking, dollar at $ 3,500, glyphosate, a puppet of Sub, a vice harpy and pretend indignant by such an idiot?
Seriously seek trade"
